======================================================================
Logging started at 2025-11-04 11:22:50
Log file   : logs/output_q2.txt
Using device: cuda
======================================================================
Starting Deep SARSA training for LunarLander-v3 (one update per step)
Iter 2540 | Eval mean = 110.88 | Max reward = 254.19 | Min reward = -180.96 | eps = 0.281
Iter 2550 | Eval mean = 165.68 | Max reward = 282.94 | Min reward = -44.59 | eps = 0.279
Iter 2560 | Eval mean = 213.46 | Max reward = 293.38 | Min reward = -9.37 | eps = 0.278
Iter 2570 | Eval mean = 176.85 | Max reward = 257.41 | Min reward = -131.73 | eps = 0.277
Iter 2580 | Eval mean = 248.36 | Max reward = 268.83 | Min reward = 229.58 | eps = 0.275
Iter 2590 | Eval mean = 261.43 | Max reward = 295.99 | Min reward = 231.42 | eps = 0.274
New best model saved (mean 261.43) at iter 2590
Iter 2600 | Eval mean = 260.63 | Max reward = 301.18 | Min reward = 224.94 | eps = 0.272
Iter 2610 | Eval mean = 259.53 | Max reward = 288.88 | Min reward = 231.30 | eps = 0.271
Iter 2620 | Eval mean = 265.54 | Max reward = 287.50 | Min reward = 246.20 | eps = 0.270
New best model saved (mean 265.54) at iter 2620
Iter 2630 | Eval mean = 218.00 | Max reward = 268.44 | Min reward = -34.41 | eps = 0.268
Iter 2640 | Eval mean = 240.61 | Max reward = 295.92 | Min reward = 123.58 | eps = 0.267
Iter 2650 | Eval mean = 237.16 | Max reward = 306.33 | Min reward = 126.24 | eps = 0.266
Iter 2660 | Eval mean = 88.98 | Max reward = 294.97 | Min reward = -137.70 | eps = 0.264
Iter 2670 | Eval mean = 149.04 | Max reward = 293.05 | Min reward = -169.88 | eps = 0.263
Iter 2680 | Eval mean = 160.76 | Max reward = 295.61 | Min reward = -171.52 | eps = 0.262
Iter 2690 | Eval mean = 190.29 | Max reward = 294.67 | Min reward = -119.07 | eps = 0.260
Iter 2700 | Eval mean = 194.57 | Max reward = 293.70 | Min reward = -100.31 | eps = 0.259
Iter 2710 | Eval mean = 206.84 | Max reward = 294.92 | Min reward = 0.04 | eps = 0.258
Iter 2720 | Eval mean = 206.86 | Max reward = 296.93 | Min reward = -35.88 | eps = 0.257
Iter 2730 | Eval mean = 214.60 | Max reward = 310.26 | Min reward = -3.46 | eps = 0.255
Iter 2740 | Eval mean = 215.61 | Max reward = 298.67 | Min reward = 43.54 | eps = 0.254
Iter 2750 | Eval mean = 199.16 | Max reward = 291.86 | Min reward = 109.98 | eps = 0.253
Iter 2760 | Eval mean = 238.45 | Max reward = 291.98 | Min reward = 122.50 | eps = 0.251
Iter 2770 | Eval mean = 227.62 | Max reward = 308.05 | Min reward = 79.40 | eps = 0.250
Iter 2780 | Eval mean = 193.74 | Max reward = 306.75 | Min reward = -204.84 | eps = 0.249
Iter 2790 | Eval mean = 208.38 | Max reward = 285.40 | Min reward = 67.80 | eps = 0.248
Iter 2800 | Eval mean = 223.63 | Max reward = 308.79 | Min reward = 44.49 | eps = 0.247
Iter 2810 | Eval mean = 154.54 | Max reward = 251.24 | Min reward = -403.65 | eps = 0.245
Iter 2820 | Eval mean = 158.62 | Max reward = 278.08 | Min reward = -517.62 | eps = 0.244
Iter 2830 | Eval mean = 166.88 | Max reward = 306.18 | Min reward = -592.07 | eps = 0.243
Iter 2840 | Eval mean = 135.56 | Max reward = 270.21 | Min reward = -606.05 | eps = 0.242
Iter 2850 | Eval mean = 114.56 | Max reward = 300.25 | Min reward = -698.72 | eps = 0.240
Iter 2860 | Eval mean = -22.61 | Max reward = 247.93 | Min reward = -643.03 | eps = 0.239
Iter 2870 | Eval mean = 131.21 | Max reward = 305.09 | Min reward = -694.11 | eps = 0.238
Iter 2880 | Eval mean = 25.73 | Max reward = 292.59 | Min reward = -694.14 | eps = 0.237
Iter 2890 | Eval mean = 167.58 | Max reward = 301.06 | Min reward = -581.80 | eps = 0.236
Iter 2900 | Eval mean = 164.32 | Max reward = 301.74 | Min reward = -657.35 | eps = 0.234
Iter 2910 | Eval mean = 137.88 | Max reward = 309.34 | Min reward = -690.28 | eps = 0.233
Iter 2920 | Eval mean = -53.19 | Max reward = 293.05 | Min reward = -720.10 | eps = 0.232
Iter 2930 | Eval mean = -61.40 | Max reward = 297.36 | Min reward = -646.52 | eps = 0.231
Iter 2940 | Eval mean = -51.17 | Max reward = 296.48 | Min reward = -610.13 | eps = 0.230
Iter 2950 | Eval mean = 29.13 | Max reward = 299.08 | Min reward = -582.88 | eps = 0.229
Iter 2960 | Eval mean = 24.86 | Max reward = 299.75 | Min reward = -606.02 | eps = 0.228
Iter 2970 | Eval mean = -42.70 | Max reward = 293.48 | Min reward = -792.89 | eps = 0.226
Iter 2980 | Eval mean = -4.28 | Max reward = 301.37 | Min reward = -709.03 | eps = 0.225
Iter 2990 | Eval mean = 96.68 | Max reward = 299.15 | Min reward = -672.19 | eps = 0.224
Iter 3000 | Eval mean = 25.43 | Max reward = 287.73 | Min reward = -548.63 | eps = 0.223
--> Iter 3000/7000 | AvgReward(last 500): 27.40 | AvgLoss: 193.188507 | Eps: 0.223 | ReplayLen: 100000
Iter 3010 | Eval mean = 139.19 | Max reward = 294.49 | Min reward = -370.10 | eps = 0.222
Iter 3020 | Eval mean = 122.77 | Max reward = 301.40 | Min reward = -492.05 | eps = 0.221
Iter 3030 | Eval mean = 195.64 | Max reward = 293.21 | Min reward = -405.55 | eps = 0.220
Iter 3040 | Eval mean = 153.61 | Max reward = 293.88 | Min reward = -295.37 | eps = 0.219
Iter 3050 | Eval mean = 159.39 | Max reward = 289.79 | Min reward = -355.30 | eps = 0.218
Iter 3060 | Eval mean = 167.59 | Max reward = 264.71 | Min reward = -169.72 | eps = 0.216
Iter 3070 | Eval mean = 208.39 | Max reward = 292.33 | Min reward = -43.61 | eps = 0.215
Iter 3080 | Eval mean = 251.06 | Max reward = 286.49 | Min reward = 161.04 | eps = 0.214
Iter 3090 | Eval mean = 212.06 | Max reward = 282.61 | Min reward = 14.68 | eps = 0.213
Iter 3100 | Eval mean = 223.99 | Max reward = 287.32 | Min reward = 122.39 | eps = 0.212
Iter 3110 | Eval mean = 240.30 | Max reward = 294.69 | Min reward = 159.42 | eps = 0.211
Iter 3120 | Eval mean = 209.74 | Max reward = 288.44 | Min reward = 8.96 | eps = 0.210
Iter 3130 | Eval mean = 164.45 | Max reward = 263.56 | Min reward = 27.18 | eps = 0.209
Iter 3140 | Eval mean = 232.46 | Max reward = 292.08 | Min reward = 119.36 | eps = 0.208
Iter 3150 | Eval mean = 196.17 | Max reward = 282.22 | Min reward = 1.12 | eps = 0.207
Iter 3160 | Eval mean = 148.07 | Max reward = 271.64 | Min reward = -84.66 | eps = 0.206
Iter 3170 | Eval mean = 186.22 | Max reward = 280.36 | Min reward = 22.94 | eps = 0.205
Iter 3180 | Eval mean = 203.30 | Max reward = 282.18 | Min reward = -32.75 | eps = 0.204
Iter 3190 | Eval mean = 191.64 | Max reward = 258.04 | Min reward = -96.53 | eps = 0.203
Iter 3200 | Eval mean = 210.15 | Max reward = 288.84 | Min reward = -53.50 | eps = 0.202
Iter 3210 | Eval mean = 199.05 | Max reward = 286.59 | Min reward = -95.68 | eps = 0.201
Iter 3220 | Eval mean = 214.49 | Max reward = 291.64 | Min reward = -101.04 | eps = 0.200
Iter 3230 | Eval mean = 247.59 | Max reward = 304.87 | Min reward = 169.13 | eps = 0.199
Iter 3240 | Eval mean = 177.95 | Max reward = 274.52 | Min reward = -203.73 | eps = 0.198
Iter 3250 | Eval mean = 236.72 | Max reward = 287.34 | Min reward = 127.14 | eps = 0.197
Iter 3260 | Eval mean = 239.73 | Max reward = 297.37 | Min reward = 148.17 | eps = 0.196
Iter 3270 | Eval mean = 252.68 | Max reward = 298.27 | Min reward = 176.29 | eps = 0.195
Iter 3280 | Eval mean = 251.86 | Max reward = 278.98 | Min reward = 230.43 | eps = 0.194
Iter 3290 | Eval mean = 235.87 | Max reward = 291.91 | Min reward = 149.92 | eps = 0.193
Iter 3300 | Eval mean = 238.82 | Max reward = 299.26 | Min reward = 148.81 | eps = 0.192
Iter 3310 | Eval mean = 249.96 | Max reward = 288.21 | Min reward = 127.80 | eps = 0.191
Iter 3320 | Eval mean = 264.88 | Max reward = 303.80 | Min reward = 235.41 | eps = 0.190
Iter 3330 | Eval mean = 248.63 | Max reward = 281.78 | Min reward = 129.93 | eps = 0.189
Iter 3340 | Eval mean = 241.04 | Max reward = 291.33 | Min reward = 25.01 | eps = 0.188
Iter 3350 | Eval mean = 257.29 | Max reward = 297.01 | Min reward = 189.59 | eps = 0.187
Iter 3360 | Eval mean = 255.79 | Max reward = 299.63 | Min reward = 134.88 | eps = 0.186
Iter 3370 | Eval mean = 256.06 | Max reward = 297.81 | Min reward = 140.59 | eps = 0.185
Iter 3380 | Eval mean = 214.87 | Max reward = 282.10 | Min reward = 128.04 | eps = 0.184
Iter 3390 | Eval mean = 192.69 | Max reward = 272.84 | Min reward = 9.31 | eps = 0.184
Iter 3400 | Eval mean = 270.25 | Max reward = 309.11 | Min reward = 250.44 | eps = 0.183
New best model saved (mean 270.25) at iter 3400
Iter 3410 | Eval mean = 247.25 | Max reward = 296.67 | Min reward = 50.73 | eps = 0.182
Iter 3420 | Eval mean = 258.04 | Max reward = 292.05 | Min reward = 174.02 | eps = 0.181
Iter 3430 | Eval mean = 180.61 | Max reward = 278.92 | Min reward = 41.02 | eps = 0.180
Iter 3440 | Eval mean = 249.13 | Max reward = 296.66 | Min reward = 149.92 | eps = 0.179
Iter 3450 | Eval mean = 267.42 | Max reward = 286.74 | Min reward = 250.40 | eps = 0.178
Iter 3460 | Eval mean = 269.27 | Max reward = 287.60 | Min reward = 249.10 | eps = 0.177
Iter 3470 | Eval mean = 267.46 | Max reward = 290.30 | Min reward = 240.70 | eps = 0.176
Iter 3480 | Eval mean = 239.14 | Max reward = 277.41 | Min reward = 124.16 | eps = 0.175
Iter 3490 | Eval mean = 257.65 | Max reward = 297.17 | Min reward = 161.69 | eps = 0.175
Iter 3500 | Eval mean = 268.03 | Max reward = 296.72 | Min reward = 248.40 | eps = 0.174
--> Iter 3500/7000 | AvgReward(last 500): 165.07 | AvgLoss: 38.413267 | Eps: 0.174 | ReplayLen: 100000
Iter 3510 | Eval mean = 248.49 | Max reward = 287.42 | Min reward = 163.46 | eps = 0.173
Iter 3520 | Eval mean = 254.14 | Max reward = 279.41 | Min reward = 138.27 | eps = 0.172
Iter 3530 | Eval mean = 235.62 | Max reward = 288.39 | Min reward = 145.80 | eps = 0.171
Iter 3540 | Eval mean = 231.85 | Max reward = 292.46 | Min reward = 143.59 | eps = 0.170
Iter 3550 | Eval mean = 263.17 | Max reward = 277.62 | Min reward = 244.33 | eps = 0.169
Iter 3560 | Eval mean = 224.47 | Max reward = 273.71 | Min reward = -76.05 | eps = 0.169
Iter 3570 | Eval mean = 258.12 | Max reward = 291.91 | Min reward = 130.06 | eps = 0.168
Iter 3580 | Eval mean = 206.87 | Max reward = 306.95 | Min reward = -101.12 | eps = 0.167
Iter 3590 | Eval mean = 204.59 | Max reward = 294.89 | Min reward = 15.90 | eps = 0.166
Iter 3600 | Eval mean = 238.26 | Max reward = 294.92 | Min reward = 132.79 | eps = 0.165
Iter 3610 | Eval mean = 246.39 | Max reward = 287.08 | Min reward = 159.57 | eps = 0.164
Iter 3620 | Eval mean = 194.10 | Max reward = 283.33 | Min reward = 26.27 | eps = 0.164
Iter 3630 | Eval mean = 245.09 | Max reward = 294.20 | Min reward = 39.11 | eps = 0.163
Iter 3640 | Eval mean = 162.52 | Max reward = 285.71 | Min reward = -128.04 | eps = 0.162
Iter 3650 | Eval mean = 174.30 | Max reward = 301.41 | Min reward = -82.95 | eps = 0.161
Iter 3660 | Eval mean = 107.17 | Max reward = 292.68 | Min reward = -124.30 | eps = 0.160
Iter 3670 | Eval mean = 237.65 | Max reward = 299.72 | Min reward = -32.44 | eps = 0.160
Iter 3680 | Eval mean = 233.08 | Max reward = 292.41 | Min reward = -21.63 | eps = 0.159
Iter 3690 | Eval mean = -80.65 | Max reward = 234.04 | Min reward = -135.85 | eps = 0.158
Iter 3700 | Eval mean = 31.81 | Max reward = 276.30 | Min reward = -141.06 | eps = 0.157
Iter 3710 | Eval mean = -78.39 | Max reward = 256.23 | Min reward = -136.32 | eps = 0.156
Iter 3720 | Eval mean = -118.39 | Max reward = -65.25 | Min reward = -136.55 | eps = 0.156
Iter 3730 | Eval mean = -108.59 | Max reward = -48.04 | Min reward = -140.86 | eps = 0.155
Iter 3740 | Eval mean = -35.24 | Max reward = 269.78 | Min reward = -140.87 | eps = 0.154
Iter 3750 | Eval mean = -103.83 | Max reward = -40.03 | Min reward = -135.66 | eps = 0.153
Iter 3760 | Eval mean = -119.72 | Max reward = -90.91 | Min reward = -150.19 | eps = 0.153
Iter 3770 | Eval mean = -118.50 | Max reward = -86.10 | Min reward = -158.18 | eps = 0.152
Iter 3780 | Eval mean = -6.10 | Max reward = 236.41 | Min reward = -160.43 | eps = 0.151
Iter 3790 | Eval mean = -107.18 | Max reward = -67.60 | Min reward = -159.53 | eps = 0.150
Iter 3800 | Eval mean = -110.52 | Max reward = -79.62 | Min reward = -136.07 | eps = 0.149
Iter 3810 | Eval mean = -109.55 | Max reward = -71.12 | Min reward = -150.28 | eps = 0.149
Iter 3820 | Eval mean = -112.22 | Max reward = -81.58 | Min reward = -136.83 | eps = 0.148
Iter 3830 | Eval mean = 34.81 | Max reward = 243.27 | Min reward = -108.39 | eps = 0.147
Iter 3840 | Eval mean = -103.28 | Max reward = -68.78 | Min reward = -154.31 | eps = 0.147
Iter 3850 | Eval mean = -89.33 | Max reward = -70.74 | Min reward = -128.96 | eps = 0.146
Iter 3860 | Eval mean = -95.56 | Max reward = -70.00 | Min reward = -137.35 | eps = 0.145
Iter 3870 | Eval mean = -48.03 | Max reward = 217.74 | Min reward = -107.21 | eps = 0.144
Iter 3880 | Eval mean = -82.44 | Max reward = -39.28 | Min reward = -118.56 | eps = 0.144
Iter 3890 | Eval mean = -94.42 | Max reward = -49.53 | Min reward = -140.07 | eps = 0.143
Iter 3900 | Eval mean = -68.40 | Max reward = -23.00 | Min reward = -104.90 | eps = 0.142
Iter 3910 | Eval mean = -55.60 | Max reward = 228.79 | Min reward = -133.91 | eps = 0.141
Iter 3920 | Eval mean = -74.94 | Max reward = -27.08 | Min reward = -138.27 | eps = 0.141
Iter 3930 | Eval mean = -58.29 | Max reward = -6.05 | Min reward = -82.94 | eps = 0.140
Iter 3940 | Eval mean = -64.17 | Max reward = -35.82 | Min reward = -82.49 | eps = 0.139
Iter 3950 | Eval mean = -71.53 | Max reward = -47.33 | Min reward = -120.80 | eps = 0.139
Iter 3960 | Eval mean = -57.70 | Max reward = 2.80 | Min reward = -103.87 | eps = 0.138
Iter 3970 | Eval mean = -64.28 | Max reward = -3.67 | Min reward = -86.70 | eps = 0.137
Iter 3980 | Eval mean = -103.87 | Max reward = -44.74 | Min reward = -319.56 | eps = 0.137
Iter 3990 | Eval mean = -76.60 | Max reward = -42.67 | Min reward = -136.29 | eps = 0.136
Iter 4000 | Eval mean = -89.25 | Max reward = -43.92 | Min reward = -236.16 | eps = 0.135
--> Iter 4000/7000 | AvgReward(last 500): 9.46 | AvgLoss: 138.809394 | Eps: 0.135 | ReplayLen: 100000
Iter 4010 | Eval mean = -165.20 | Max reward = 11.84 | Min reward = -662.43 | eps = 0.135
Iter 4020 | Eval mean = -139.85 | Max reward = -44.18 | Min reward = -655.19 | eps = 0.134
Iter 4030 | Eval mean = -132.83 | Max reward = -21.45 | Min reward = -630.75 | eps = 0.133
Iter 4040 | Eval mean = -123.74 | Max reward = -33.64 | Min reward = -662.23 | eps = 0.133
Iter 4050 | Eval mean = -150.58 | Max reward = -24.27 | Min reward = -740.22 | eps = 0.132
Iter 4060 | Eval mean = -66.35 | Max reward = -20.72 | Min reward = -142.48 | eps = 0.131
Iter 4070 | Eval mean = -71.91 | Max reward = -35.45 | Min reward = -218.26 | eps = 0.131
Iter 4080 | Eval mean = -71.79 | Max reward = -6.23 | Min reward = -138.82 | eps = 0.130
Iter 4090 | Eval mean = -55.39 | Max reward = -17.22 | Min reward = -121.24 | eps = 0.129
Iter 4100 | Eval mean = -55.57 | Max reward = 6.75 | Min reward = -91.71 | eps = 0.129
Iter 4110 | Eval mean = -117.03 | Max reward = -3.74 | Min reward = -449.76 | eps = 0.128
Iter 4120 | Eval mean = -51.93 | Max reward = 1.97 | Min reward = -125.01 | eps = 0.127
Iter 4130 | Eval mean = -39.91 | Max reward = 18.30 | Min reward = -112.37 | eps = 0.127
Iter 4140 | Eval mean = -54.95 | Max reward = 10.05 | Min reward = -125.43 | eps = 0.126
Iter 4150 | Eval mean = -81.67 | Max reward = 23.48 | Min reward = -376.84 | eps = 0.125
Iter 4160 | Eval mean = -55.01 | Max reward = 13.28 | Min reward = -116.57 | eps = 0.125
Iter 4170 | Eval mean = -46.46 | Max reward = 18.28 | Min reward = -100.81 | eps = 0.124
Iter 4180 | Eval mean = -54.08 | Max reward = 18.58 | Min reward = -160.81 | eps = 0.124
Iter 4190 | Eval mean = -64.85 | Max reward = 21.34 | Min reward = -338.26 | eps = 0.123
Iter 4200 | Eval mean = -41.88 | Max reward = 51.24 | Min reward = -141.86 | eps = 0.122
Iter 4210 | Eval mean = -101.75 | Max reward = 44.35 | Min reward = -322.17 | eps = 0.122
Iter 4220 | Eval mean = -75.49 | Max reward = 51.48 | Min reward = -280.80 | eps = 0.121
Iter 4230 | Eval mean = -37.56 | Max reward = 283.19 | Min reward = -178.73 | eps = 0.121
Iter 4240 | Eval mean = -179.77 | Max reward = 231.63 | Min reward = -649.41 | eps = 0.120
Iter 4250 | Eval mean = -172.20 | Max reward = 48.92 | Min reward = -636.33 | eps = 0.119
Iter 4260 | Eval mean = -241.52 | Max reward = -58.06 | Min reward = -639.43 | eps = 0.119
Iter 4270 | Eval mean = -263.75 | Max reward = 237.41 | Min reward = -655.48 | eps = 0.118
Iter 4280 | Eval mean = -252.93 | Max reward = 189.71 | Min reward = -688.45 | eps = 0.118
Iter 4290 | Eval mean = -246.74 | Max reward = -12.12 | Min reward = -683.27 | eps = 0.117
Iter 4300 | Eval mean = -110.48 | Max reward = 13.11 | Min reward = -398.32 | eps = 0.116
Iter 4310 | Eval mean = -165.46 | Max reward = 192.69 | Min reward = -650.80 | eps = 0.116
Iter 4320 | Eval mean = -225.05 | Max reward = -48.28 | Min reward = -633.24 | eps = 0.115
Iter 4330 | Eval mean = -264.89 | Max reward = -19.65 | Min reward = -700.55 | eps = 0.115
Iter 4340 | Eval mean = -271.19 | Max reward = -3.37 | Min reward = -694.95 | eps = 0.114
Iter 4350 | Eval mean = -363.32 | Max reward = -39.50 | Min reward = -690.74 | eps = 0.114
Iter 4360 | Eval mean = -385.59 | Max reward = -14.75 | Min reward = -665.45 | eps = 0.113
Iter 4370 | Eval mean = -313.68 | Max reward = -40.04 | Min reward = -646.99 | eps = 0.112
Iter 4380 | Eval mean = -229.91 | Max reward = -105.29 | Min reward = -363.44 | eps = 0.112
Iter 4390 | Eval mean = -256.52 | Max reward = -101.12 | Min reward = -509.20 | eps = 0.111
Iter 4400 | Eval mean = -265.73 | Max reward = -111.29 | Min reward = -497.65 | eps = 0.111
Iter 4410 | Eval mean = -320.22 | Max reward = -79.28 | Min reward = -595.07 | eps = 0.110
Iter 4420 | Eval mean = -351.92 | Max reward = -80.22 | Min reward = -615.23 | eps = 0.110
Iter 4430 | Eval mean = -390.56 | Max reward = 206.75 | Min reward = -659.01 | eps = 0.109
Iter 4440 | Eval mean = -353.89 | Max reward = -89.32 | Min reward = -613.57 | eps = 0.109
Iter 4450 | Eval mean = -404.40 | Max reward = -84.38 | Min reward = -666.20 | eps = 0.108
Iter 4460 | Eval mean = -332.62 | Max reward = -98.59 | Min reward = -591.54 | eps = 0.107
Iter 4470 | Eval mean = -421.56 | Max reward = -103.05 | Min reward = -642.00 | eps = 0.107
Iter 4480 | Eval mean = -326.62 | Max reward = -81.42 | Min reward = -587.28 | eps = 0.106
Iter 4490 | Eval mean = -380.90 | Max reward = -67.46 | Min reward = -640.96 | eps = 0.106
Iter 4500 | Eval mean = -390.12 | Max reward = -92.35 | Min reward = -613.90 | eps = 0.105
--> Iter 4500/7000 | AvgReward(last 500): -172.26 | AvgLoss: 179.001921 | Eps: 0.105 | ReplayLen: 100000
Iter 4510 | Eval mean = -493.34 | Max reward = -96.84 | Min reward = -681.05 | eps = 0.105
Iter 4520 | Eval mean = -372.16 | Max reward = -91.33 | Min reward = -594.64 | eps = 0.104
Iter 4530 | Eval mean = -466.22 | Max reward = -92.01 | Min reward = -655.33 | eps = 0.104
Iter 4540 | Eval mean = -403.56 | Max reward = -107.19 | Min reward = -594.91 | eps = 0.103
Iter 4550 | Eval mean = -299.52 | Max reward = -105.86 | Min reward = -583.97 | eps = 0.103
Iter 4560 | Eval mean = -349.17 | Max reward = -87.50 | Min reward = -678.20 | eps = 0.102
Iter 4570 | Eval mean = -397.01 | Max reward = -74.80 | Min reward = -683.91 | eps = 0.102
Iter 4580 | Eval mean = -444.90 | Max reward = -74.18 | Min reward = -734.05 | eps = 0.101
Iter 4590 | Eval mean = -415.72 | Max reward = -54.25 | Min reward = -730.13 | eps = 0.101
Iter 4600 | Eval mean = -382.24 | Max reward = -52.79 | Min reward = -723.91 | eps = 0.100
Iter 4610 | Eval mean = -481.46 | Max reward = -126.16 | Min reward = -878.04 | eps = 0.100
Iter 4620 | Eval mean = -416.21 | Max reward = -188.98 | Min reward = -689.71 | eps = 0.099
Iter 4630 | Eval mean = -413.95 | Max reward = -209.81 | Min reward = -662.99 | eps = 0.099
Iter 4640 | Eval mean = -417.61 | Max reward = -207.91 | Min reward = -744.98 | eps = 0.098
Iter 4650 | Eval mean = -356.40 | Max reward = -82.36 | Min reward = -682.01 | eps = 0.098
Iter 4660 | Eval mean = -459.30 | Max reward = -264.43 | Min reward = -736.48 | eps = 0.097
Iter 4670 | Eval mean = -460.79 | Max reward = -298.39 | Min reward = -729.65 | eps = 0.097
Iter 4680 | Eval mean = -411.49 | Max reward = -238.04 | Min reward = -689.01 | eps = 0.096
Iter 4690 | Eval mean = -473.45 | Max reward = -246.01 | Min reward = -721.57 | eps = 0.096
Iter 4700 | Eval mean = -336.57 | Max reward = -50.62 | Min reward = -643.95 | eps = 0.095
Iter 4710 | Eval mean = -451.89 | Max reward = -57.38 | Min reward = -743.07 | eps = 0.095
Iter 4720 | Eval mean = -394.98 | Max reward = -191.06 | Min reward = -631.50 | eps = 0.094
Iter 4730 | Eval mean = -385.10 | Max reward = -54.34 | Min reward = -658.11 | eps = 0.094
Iter 4740 | Eval mean = -418.65 | Max reward = -84.50 | Min reward = -782.11 | eps = 0.093
Iter 4750 | Eval mean = -352.93 | Max reward = 270.68 | Min reward = -694.84 | eps = 0.093
Iter 4760 | Eval mean = -399.12 | Max reward = 13.74 | Min reward = -639.04 | eps = 0.092
Iter 4770 | Eval mean = -483.22 | Max reward = -62.72 | Min reward = -1200.27 | eps = 0.092
Iter 4780 | Eval mean = -397.66 | Max reward = -70.11 | Min reward = -707.11 | eps = 0.092
Iter 4790 | Eval mean = -521.72 | Max reward = -266.31 | Min reward = -1047.89 | eps = 0.091
Iter 4800 | Eval mean = -471.82 | Max reward = -83.83 | Min reward = -913.50 | eps = 0.091
Iter 4810 | Eval mean = -463.09 | Max reward = -249.59 | Min reward = -664.02 | eps = 0.090
Iter 4820 | Eval mean = -484.98 | Max reward = -25.49 | Min reward = -783.66 | eps = 0.090
Iter 4830 | Eval mean = -471.86 | Max reward = -207.57 | Min reward = -655.93 | eps = 0.089
Iter 4840 | Eval mean = -599.38 | Max reward = -282.78 | Min reward = -758.79 | eps = 0.089
Iter 4850 | Eval mean = -497.18 | Max reward = -187.31 | Min reward = -722.98 | eps = 0.088
Iter 4860 | Eval mean = -562.88 | Max reward = 36.91 | Min reward = -758.84 | eps = 0.088
Iter 4870 | Eval mean = -553.91 | Max reward = 51.02 | Min reward = -852.67 | eps = 0.088
Iter 4880 | Eval mean = -474.29 | Max reward = 12.20 | Min reward = -784.47 | eps = 0.087
Iter 4890 | Eval mean = -452.13 | Max reward = 253.36 | Min reward = -813.00 | eps = 0.087
Iter 4900 | Eval mean = -356.62 | Max reward = 5.91 | Min reward = -679.58 | eps = 0.086
Iter 4910 | Eval mean = -470.69 | Max reward = 15.36 | Min reward = -799.14 | eps = 0.086
Iter 4920 | Eval mean = -413.88 | Max reward = 35.85 | Min reward = -794.45 | eps = 0.085
Iter 4930 | Eval mean = -406.81 | Max reward = 102.06 | Min reward = -762.43 | eps = 0.085
Iter 4940 | Eval mean = -406.10 | Max reward = 254.04 | Min reward = -1278.65 | eps = 0.085
Iter 4950 | Eval mean = -304.77 | Max reward = 288.52 | Min reward = -1197.68 | eps = 0.084
Iter 4960 | Eval mean = -436.17 | Max reward = 174.28 | Min reward = -1166.12 | eps = 0.084
Iter 4970 | Eval mean = -507.52 | Max reward = 124.93 | Min reward = -1566.00 | eps = 0.083
Iter 4980 | Eval mean = -591.39 | Max reward = 132.07 | Min reward = -1646.28 | eps = 0.083
Iter 4990 | Eval mean = -377.42 | Max reward = 245.71 | Min reward = -1267.00 | eps = 0.082
Iter 5000 | Eval mean = -569.28 | Max reward = -172.76 | Min reward = -974.77 | eps = 0.082
--> Iter 5000/7000 | AvgReward(last 500): -367.37 | AvgLoss: 146.001244 | Eps: 0.082 | ReplayLen: 100000
Iter 5010 | Eval mean = -727.10 | Max reward = -153.51 | Min reward = -1567.23 | eps = 0.082
Iter 5020 | Eval mean = -376.48 | Max reward = 272.25 | Min reward = -914.80 | eps = 0.081
Iter 5030 | Eval mean = -589.39 | Max reward = -45.10 | Min reward = -1224.50 | eps = 0.081
Iter 5040 | Eval mean = -817.82 | Max reward = -99.75 | Min reward = -2212.32 | eps = 0.080
Iter 5050 | Eval mean = -441.15 | Max reward = 108.30 | Min reward = -1295.16 | eps = 0.080
Iter 5060 | Eval mean = -559.00 | Max reward = -42.55 | Min reward = -1451.53 | eps = 0.080
Iter 5070 | Eval mean = -471.71 | Max reward = 191.58 | Min reward = -1621.59 | eps = 0.079
Iter 5080 | Eval mean = -265.79 | Max reward = 206.93 | Min reward = -2165.97 | eps = 0.079
Iter 5090 | Eval mean = -13.85 | Max reward = 207.06 | Min reward = -515.34 | eps = 0.078
Iter 5100 | Eval mean = -56.13 | Max reward = 219.88 | Min reward = -993.07 | eps = 0.078
Iter 5110 | Eval mean = 47.49 | Max reward = 230.44 | Min reward = -64.77 | eps = 0.078
Iter 5120 | Eval mean = 22.60 | Max reward = 220.34 | Min reward = -58.17 | eps = 0.077
Iter 5130 | Eval mean = 187.89 | Max reward = 258.36 | Min reward = -6.85 | eps = 0.077
Iter 5140 | Eval mean = 102.64 | Max reward = 250.39 | Min reward = -46.40 | eps = 0.076
Iter 5150 | Eval mean = 148.48 | Max reward = 262.56 | Min reward = -25.34 | eps = 0.076
Iter 5160 | Eval mean = 174.05 | Max reward = 267.48 | Min reward = -9.20 | eps = 0.076
Iter 5170 | Eval mean = 200.83 | Max reward = 259.74 | Min reward = 4.71 | eps = 0.075
Iter 5180 | Eval mean = 146.93 | Max reward = 283.59 | Min reward = -43.14 | eps = 0.075
Iter 5190 | Eval mean = 147.09 | Max reward = 298.16 | Min reward = -506.20 | eps = 0.075
Iter 5200 | Eval mean = 176.60 | Max reward = 279.91 | Min reward = -121.28 | eps = 0.074
Iter 5210 | Eval mean = 128.12 | Max reward = 280.20 | Min reward = -15.37 | eps = 0.074
Iter 5220 | Eval mean = 102.75 | Max reward = 280.62 | Min reward = -17.69 | eps = 0.073
Iter 5230 | Eval mean = 95.86 | Max reward = 284.86 | Min reward = -104.44 | eps = 0.073
